Drive carrier fitness,Introduction frequency,Generations to 99% drive individuals,Generation of maximum drive frequency,Maximum drive frequency
0.88,0.44,9,9,1
0.88,0.44,10,10,1
0.88,0.44,9,9,1
0.88,0.45,8,9,1
0.88,0.45,8,10,1
0.88,0.45,9,9,1
0.88,0.45,9,23,1
0.88,0.45,8,10,1
0.88,0.45,10,10,1
0.88,0.45,8,8,1
0.88,0.45,8,9,1
0.88,0.45,9,9,1
0.88,0.45,8,9,1
0.88,0.46,10,10,1
0.88,0.46,11,11,1
0.88,0.46,10,10,1
0.88,0.46,8,8,1
0.88,0.46,8,9,1
0.88,0.46,10,10,1
0.88,0.46,9,9,1
0.88,0.46,9,9,1
0.88,0.46,9,9,1
0.88,0.46,13,13,1
0.88,0.47,9,9,1
0.88,0.47,8,9,1
0.88,0.47,9,9,1
0.88,0.47,8,9,1
0.88,0.47,8,9,1
0.88,0.47,8,9,1
0.88,0.47,12,12,1
0.88,0.47,8,8,1
0.88,0.47,9,10,1
0.88,0.47,9,9,1
0.88,0.48,10,10,1
0.88,0.48,19,19,1
0.88,0.48,10,10,1
0.88,0.48,9,9,1
0.88,0.48,9,9,1
0.88,0.48,8,9,1
0.88,0.48,9,9,1
0.88,0.48,7,8,1
0.88,0.48,9,9,1
0.88,0.48,8,9,1
0.88,0.49,10,10,1
0.88,0.49,7,9,1
0.88,0.49,8,8,1
0.88,0.49,8,8,1
0.88,0.49,11,11,1
0.88,0.49,8,8,1
0.88,0.49,9,9,1
0.88,0.49,8,8,1
0.88,0.49,9,10,1
0.88,0.49,9,9,1
0.88,0.5,10,10,1
0.88,0.5,9,9,1
0.88,0.5,7,8,1
0.88,0.5,8,8,1
0.88,0.5,8,9,1
0.88,0.5,8,8,1
0.88,0.5,8,8,1
0.88,0.5,10,10,1
0.88,0.5,8,8,1
0.88,0.5,7,8,1
0.89,0,1000,0,0
0.89,0.01,15,18,1
0.89,0.01,17,17,1
0.89,0.01,16,16,1
0.89,0.01,15,16,1
0.89,0.01,18,18,1
0.89,0.01,16,16,1
0.89,0.01,18,18,1
0.89,0.01,16,16,1
0.89,0.01,15,16,1
0.89,0.01,16,17,1
0.89,0.02,16,16,1
0.89,0.02,19,19,1
0.89,0.02,16,16,1
0.89,0.02,15,15,1
0.89,0.02,14,15,1
0.89,0.02,14,15,1
0.89,0.02,15,15,1
0.89,0.02,15,15,1
0.89,0.02,15,15,1
0.89,0.02,17,17,1
0.89,0.03,15,15,1
0.89,0.03,14,14,1
0.89,0.03,13,14,1
0.89,0.03,13,15,1
0.89,0.03,15,15,1
0.89,0.03,14,15,1
0.89,0.03,14,14,1
0.89,0.03,16,16,1
0.89,0.03,14,15,1
0.89,0.03,13,14,1
0.89,0.04,14,14,1
0.89,0.04,14,15,1
0.89,0.04,14,15,1
0.89,0.04,17,17,1
0.89,0.04,15,15,1
0.89,0.04,13,14,1
0.89,0.04,14,14,1
0.89,0.04,15,15,1
0.89,0.04,14,14,1
0.89,0.04,15,15,1
0.89,0.05,15,15,1
0.89,0.05,13,13,1
0.89,0.05,14,14,1
0.89,0.05,13,14,1
0.89,0.05,18,18,1
0.89,0.05,16,16,1
0.89,0.05,13,13,1
0.89,0.05,13,13,1
0.89,0.05,20,20,1
0.89,0.05,13,14,1
0.89,0.06,14,14,1
0.89,0.06,15,15,1
0.89,0.06,13,13,1
0.89,0.06,14,14,1
0.89,0.06,13,14,1
0.89,0.06,13,14,1
0.89,0.06,12,13,1
0.89,0.06,13,13,1
0.89,0.06,12,12,1
0.89,0.06,12,12,1
0.89,0.07,12,12,1
0.89,0.07,13,13,1
0.89,0.07,15,15,1
0.89,0.07,14,14,1
0.89,0.07,12,12,1
0.89,0.07,13,13,1
0.89,0.07,12,12,1
0.89,0.07,13,13,1
0.89,0.07,14,14,1
0.89,0.07,13,13,1
0.89,0.08,13,13,1
0.89,0.08,14,14,1
0.89,0.08,13,13,1
0.89,0.08,12,13,1
0.89,0.08,11,12,1
0.89,0.08,13,13,1
0.89,0.08,12,12,1
0.89,0.08,13,14,1
0.89,0.08,15,15,1
0.89,0.08,12,13,1
0.89,0.09,12,13,1
0.89,0.09,12,12,1
0.89,0.09,11,12,1
0.89,0.09,12,13,1
0.89,0.09,12,12,1
0.89,0.09,14,14,1
0.89,0.09,15,15,1
0.89,0.09,11,12,1
0.89,0.09,12,13,1
0.89,0.09,14,14,1
0.89,0.1,13,13,1
0.89,0.1,12,12,1
0.89,0.1,13,13,1
0.89,0.1,12,12,1
0.89,0.1,12,12,1
0.89,0.1,13,13,1
0.89,0.1,12,13,1
0.89,0.1,12,12,1
0.89,0.1,12,12,1
0.89,0.1,13,13,1
0.89,0.11,11,12,1
0.89,0.11,11,12,1
0.89,0.11,12,13,1
0.89,0.11,13,13,1
0.89,0.11,13,13,1
0.89,0.11,11,12,1
0.89,0.11,11,12,1
0.89,0.11,11,12,1
0.89,0.11,12,12,1
0.89,0.11,12,12,1
0.89,0.12,12,12,1
0.89,0.12,12,12,1
0.89,0.12,12,12,1
0.89,0.12,11,12,1
0.89,0.12,12,13,1
0.89,0.12,12,12,1
0.89,0.12,12,12,1
0.89,0.12,11,11,1
0.89,0.12,12,12,1
0.89,0.12,10,15,1
0.89,0.13,13,13,1
0.89,0.13,12,12,1
0.89,0.13,11,12,1
0.89,0.13,10,11,1
0.89,0.13,12,12,1
0.89,0.13,14,14,1
0.89,0.13,11,12,1
0.89,0.13,13,13,1
0.89,0.13,11,12,1
0.89,0.13,12,12,1
0.89,0.14,11,12,1
0.89,0.14,14,14,1
0.89,0.14,13,13,1
0.89,0.14,11,11,1
0.89,0.14,10,11,1
0.89,0.14,12,12,1
0.89,0.14,11,11,1
0.89,0.14,10,11,1
0.89,0.14,10,11,1
0.89,0.14,11,12,1
0.89,0.15,13,13,1
0.89,0.15,11,12,1
0.89,0.15,12,12,1
0.89,0.15,10,11,1
0.89,0.15,11,12,1
0.89,0.15,12,12,1
0.89,0.15,11,11,1
0.89,0.15,12,12,1
0.89,0.15,11,11,1
0.89,0.15,12,12,1
0.89,0.16,10,12,1
0.89,0.16,12,12,1
0.89,0.16,13,13,1
0.89,0.16,12,12,1
0.89,0.16,10,11,1
0.89,0.16,11,12,1
0.89,0.16,12,12,1
0.89,0.16,13,13,1
0.89,0.16,11,11,1
0.89,0.16,12,12,1
0.89,0.17,11,11,1
0.89,0.17,12,12,1
0.89,0.17,12,12,1
0.89,0.17,10,11,1
0.89,0.17,13,13,1
0.89,0.17,10,10,1
0.89,0.17,13,13,1
0.89,0.17,10,11,1
0.89,0.17,13,13,1
0.89,0.17,11,11,1
0.89,0.18,12,12,1
0.89,0.18,11,11,1
0.89,0.18,11,11,1
0.89,0.18,11,11,1
0.89,0.18,10,10,1
0.89,0.18,10,10,1
0.89,0.18,12,12,1
0.89,0.18,10,11,1
0.89,0.18,10,11,1
0.89,0.18,12,12,1
0.89,0.19,10,11,1
0.89,0.19,11,11,1
0.89,0.19,11,11,1
0.89,0.19,11,13,1
0.89,0.19,10,10,1
0.89,0.19,11,11,1
0.89,0.19,11,11,1
0.89,0.19,11,11,1
0.89,0.19,11,11,1
0.89,0.19,11,12,1
0.89,0.2,9,10,1
0.89,0.2,12,12,1
0.89,0.2,10,10,1
0.89,0.2,11,11,1
0.89,0.2,9,10,1
0.89,0.2,13,13,1
0.89,0.2,11,11,1
0.89,0.2,11,11,1
0.89,0.2,10,11,1
0.89,0.2,11,11,1
0.89,0.21,12,12,1
0.89,0.21,11,11,1
0.89,0.21,10,10,1
0.89,0.21,9,10,1
0.89,0.21,12,12,1
0.89,0.21,10,11,1
0.89,0.21,9,10,1
0.89,0.21,10,19,1
0.89,0.21,10,10,1
0.89,0.21,10,10,1
0.89,0.22,12,12,1
0.89,0.22,10,11,1
0.89,0.22,15,15,1
0.89,0.22,11,11,1
0.89,0.22,15,16,1
0.89,0.22,10,10,1
0.89,0.22,10,11,1
0.89,0.22,11,11,1
0.89,0.22,9,10,1
0.89,0.22,10,10,1
0.89,0.23,10,11,1
0.89,0.23,10,10,1
0.89,0.23,11,11,1
0.89,0.23,11,11,1
0.89,0.23,15,15,1
0.89,0.23,10,11,1
0.89,0.23,11,11,1
0.89,0.23,12,12,1
0.89,0.23,9,10,1
0.89,0.23,10,10,1
0.89,0.24,13,13,1
0.89,0.24,10,11,1
0.89,0.24,12,12,1
0.89,0.24,9,11,1
0.89,0.24,10,11,1
0.89,0.24,9,10,1
0.89,0.24,12,12,1
0.89,0.24,12,12,1
0.89,0.24,11,11,1
0.89,0.24,11,11,1
0.89,0.25,12,12,1
0.89,0.25,10,10,1
0.89,0.25,11,11,1
0.89,0.25,14,14,1
0.89,0.25,11,11,1
0.89,0.25,11,11,1
0.89,0.25,11,11,1
0.89,0.25,11,11,1
0.89,0.25,18,22,1
0.89,0.25,10,10,1
0.89,0.26,11,11,1
0.89,0.26,11,11,1
0.89,0.26,10,17,1
0.89,0.26,11,11,1
0.89,0.26,9,10,1
0.89,0.26,9,12,1
0.89,0.26,10,10,1
0.89,0.26,12,12,1
0.89,0.26,10,10,1
0.89,0.26,10,10,1
0.89,0.27,11,11,1
0.89,0.27,10,10,1
0.89,0.27,13,13,1
0.89,0.27,9,10,1
0.89,0.27,9,9,1
0.89,0.27,10,10,1
0.89,0.27,10,10,1
0.89,0.27,10,10,1
0.89,0.27,10,10,1
0.89,0.27,10,10,1
0.89,0.28,10,10,1
0.89,0.28,15,15,1
0.89,0.28,10,25,1
0.89,0.28,9,10,1
0.89,0.28,9,10,1
0.89,0.28,12,12,1
0.89,0.28,9,10,1
0.89,0.28,12,12,1
0.89,0.28,9,10,1
0.89,0.28,9,10,1
0.89,0.29,9,10,1
0.89,0.29,9,10,1
0.89,0.29,9,10,1
0.89,0.29,10,10,1
0.89,0.29,9,9,1
0.89,0.29,9,9,1
0.89,0.29,10,10,1
0.89,0.29,11,11,1
0.89,0.29,10,10,1
0.89,0.29,9,9,1
0.89,0.3,13,13,1
0.89,0.3,9,10,1
0.89,0.3,10,10,1
0.89,0.3,9,9,1
0.89,0.3,9,10,1
0.89,0.3,11,11,1
0.89,0.3,11,11,1
0.89,0.3,10,10,1
0.89,0.3,10,11,1
0.89,0.3,10,10,1
0.89,0.31,11,11,1
0.89,0.31,11,11,1
0.89,0.31,10,10,1
0.89,0.31,9,10,1
0.89,0.31,9,10,1
0.89,0.31,11,11,1
0.89,0.31,9,10,1
0.89,0.31,13,13,1
0.89,0.31,9,10,1
0.89,0.31,8,9,1
0.89,0.32,9,9,1
0.89,0.32,10,11,1
0.89,0.32,9,10,1
0.89,0.32,11,11,1
0.89,0.32,10,10,1
0.89,0.32,9,10,1
0.89,0.32,10,10,1
0.89,0.32,9,10,1
0.89,0.32,12,12,1
0.89,0.32,9,9,1
0.89,0.33,8,9,1
0.89,0.33,9,10,1
0.89,0.33,10,10,1
0.89,0.33,9,10,1
0.89,0.33,10,10,1
0.89,0.33,9,10,1
0.89,0.33,9,9,1
0.89,0.33,11,11,1
0.89,0.33,9,10,1
0.89,0.33,9,10,1
0.89,0.34,11,11,1
0.89,0.34,10,10,1
0.89,0.34,11,11,1
0.89,0.34,9,11,1
0.89,0.34,9,9,1
0.89,0.34,9,10,1
0.89,0.34,9,9,1
0.89,0.34,8,9,1
0.89,0.34,10,10,1
0.89,0.34,9,9,1
0.89,0.35,8,9,1
0.89,0.35,9,9,1
0.89,0.35,10,10,1
0.89,0.35,11,11,1
0.89,0.35,9,10,1
0.89,0.35,9,9,1
0.89,0.35,8,9,1
0.89,0.35,10,10,1
0.89,0.35,9,10,1
0.89,0.35,10,10,1
0.89,0.36,12,12,1
0.89,0.36,8,9,1
0.89,0.36,8,9,1
0.89,0.36,9,9,1
0.89,0.36,13,13,1
0.89,0.36,9,10,1
0.89,0.36,10,11,1
0.89,0.36,10,10,1
0.89,0.36,10,10,1
0.89,0.36,10,10,1
0.89,0.37,9,9,1
0.89,0.37,10,10,1
0.89,0.37,8,9,1
0.89,0.37,14,14,1
0.89,0.37,9,9,1
0.89,0.37,8,8,1
0.89,0.37,9,10,1
0.89,0.37,10,10,1
0.89,0.37,8,9,1
0.89,0.37,10,10,1
0.89,0.38,11,11,1
0.89,0.38,8,9,1
0.89,0.38,9,10,1
0.89,0.38,8,9,1
0.89,0.38,9,9,1
0.89,0.38,10,10,1
0.89,0.38,9,9,1
0.89,0.38,8,9,1
0.89,0.38,9,9,1
0.89,0.38,10,10,1
0.89,0.39,10,10,1
0.89,0.39,12,12,1
0.89,0.39,11,11,1
0.89,0.39,8,9,1
0.89,0.39,10,10,1
0.89,0.39,10,10,1
0.89,0.39,9,9,1
0.89,0.39,10,10,1
0.89,0.39,10,10,1
0.89,0.39,10,10,1
0.89,0.4,9,9,1
0.89,0.4,9,10,1
0.89,0.4,9,9,1
0.89,0.4,9,9,1
0.89,0.4,11,11,1
0.89,0.4,9,9,1
0.89,0.4,9,9,1
0.89,0.4,10,10,1
0.89,0.4,8,8,1
0.89,0.4,9,9,1
0.89,0.41,9,9,1
0.89,0.41,9,9,1
0.89,0.41,11,11,1
0.89,0.41,9,9,1
0.89,0.41,9,9,1
0.89,0.41,9,10,1
0.89,0.41,11,11,1
0.89,0.41,8,9,1
0.89,0.41,8,9,1
0.89,0.41,10,10,1
0.89,0.42,8,9,1
0.89,0.42,7,8,1
0.89,0.42,9,9,1
0.89,0.42,10,10,1
0.89,0.42,10,10,1
0.89,0.42,10,10,1
0.89,0.42,10,10,1
0.89,0.42,10,10,1
0.89,0.42,9,9,1
0.89,0.42,8,8,1
0.89,0.43,10,10,1
0.89,0.43,8,9,1
0.89,0.43,8,9,1
0.89,0.43,8,8,1
0.89,0.43,9,9,1
0.89,0.43,13,13,1
0.89,0.43,8,9,1
0.89,0.43,8,9,1
0.89,0.43,10,10,1
0.89,0.43,7,9,1
0.89,0.44,11,11,1
0.89,0.44,8,8,1
0.89,0.44,10,10,1
0.89,0.44,10,10,1
0.89,0.44,8,8,1
0.89,0.44,7,9,1
0.89,0.44,9,9,1
0.89,0.44,8,9,1
0.89,0.44,8,9,1
0.89,0.44,10,10,1
0.89,0.45,7,8,1
0.89,0.45,9,9,1
0.89,0.45,9,9,1
0.89,0.45,8,9,1
0.89,0.45,7,8,1
0.89,0.45,9,9,1
0.89,0.45,9,9,1
0.89,0.45,8,9,1
0.89,0.45,8,8,1
0.89,0.45,9,9,1
0.89,0.46,8,8,1
0.89,0.46,8,9,1
0.89,0.46,8,9,1
0.89,0.46,11,11,1
0.89,0.46,8,8,1
0.89,0.46,10,10,1
0.89,0.46,10,10,1
0.89,0.46,9,11,1
0.89,0.46,8,9,1
0.89,0.46,9,9,1
0.89,0.47,9,9,1
0.89,0.47,8,9,1
0.89,0.47,9,9,1
0.89,0.47,8,8,1
0.89,0.47,8,8,1
0.89,0.47,8,9,1
0.89,0.47,9,9,1
0.89,0.47,8,9,1
0.89,0.47,8,10,1
0.89,0.47,10,10,1
0.89,0.48,8,8,1
0.89,0.48,8,8,1
0.89,0.48,8,8,1
0.89,0.48,19,19,1
0.89,0.48,8,8,1
0.89,0.48,9,9,1
0.89,0.48,9,9,1
0.89,0.48,8,9,1
0.89,0.48,9,9,1
0.89,0.48,7,8,1
0.89,0.49,9,9,1
0.89,0.49,9,9,1
0.89,0.49,8,9,1
0.89,0.49,7,9,1
0.89,0.49,9,9,1
0.89,0.49,8,8,1
0.89,0.49,10,10,1
0.89,0.49,8,9,1
0.89,0.49,8,8,1
0.89,0.49,9,9,1
0.89,0.5,9,9,1
0.89,0.5,7,9,1
0.89,0.5,7,8,1
0.89,0.5,9,9,1
0.89,0.5,10,10,1
0.89,0.5,8,8,1
0.89,0.5,9,9,1
0.89,0.5,8,10,1
0.89,0.5,9,9,1
0.89,0.5,8,9,1
0.9,0,1000,0,0
0.9,0.01,16,17,1
0.9,0.01,16,16,1
0.9,0.01,15,16,1
0.9,0.01,17,17,1
0.9,0.01,16,17,1
0.9,0.01,19,19,1
0.9,0.01,15,16,1
0.9,0.01,16,16,1
0.9,0.01,15,16,1
0.9,0.01,16,16,1
0.9,0.02,14,14,1
0.9,0.02,14,15,1
0.9,0.02,14,15,1
0.9,0.02,16,16,1
0.9,0.02,15,15,1
0.9,0.02,15,15,1
0.9,0.02,14,15,1
0.9,0.02,16,16,1
0.9,0.02,14,14,1
0.9,0.02,15,15,1
0.9,0.03,14,14,1
0.9,0.03,13,15,1
0.9,0.03,14,14,1
0.9,0.03,16,16,1
0.9,0.03,13,14,1
0.9,0.03,13,15,1
0.9,0.03,15,15,1
0.9,0.03,14,14,1
0.9,0.03,14,20,1
0.9,0.03,13,14,1
0.9,0.04,13,13,1
0.9,0.04,13,14,1
0.9,0.04,13,14,1
0.9,0.04,13,13,1
0.9,0.04,14,14,1
0.9,0.04,13,15,1
0.9,0.04,16,16,1
0.9,0.04,16,16,1
0.9,0.04,14,14,1
0.9,0.04,15,15,1
0.9,0.05,13,13,1
0.9,0.05,12,13,1
0.9,0.05,14,14,1
0.9,0.05,13,13,1
0.9,0.05,13,14,1
0.9,0.05,13,13,1
0.9,0.05,13,14,1
0.9,0.05,13,14,1
0.9,0.05,12,15,1
0.9,0.05,13,14,1
0.9,0.06,12,13,1
0.9,0.06,16,16,1
0.9,0.06,14,14,1
0.9,0.06,12,12,1
0.9,0.06,12,13,1
0.9,0.06,15,15,1
0.9,0.06,13,15,1
0.9,0.06,12,13,1
0.9,0.06,13,13,1
0.9,0.06,17,17,1
0.9,0.07,13,13,1
0.9,0.07,13,13,1
0.9,0.07,12,13,1
0.9,0.07,13,13,1
0.9,0.07,14,14,1
0.9,0.07,12,13,1
0.9,0.07,13,13,1
0.9,0.07,12,12,1
0.9,0.07,18,18,1
0.9,0.07,12,12,1
0.9,0.08,13,13,1
0.9,0.08,11,12,1
0.9,0.08,14,14,1
0.9,0.08,13,13,1
0.9,0.08,14,14,1
0.9,0.08,12,12,1
0.9,0.08,12,13,1
0.9,0.08,14,14,1
0.9,0.08,12,12,1
0.9,0.08,12,12,1
0.9,0.09,20,20,1
0.9,0.09,11,12,1
0.9,0.09,12,12,1
0.9,0.09,12,12,1
0.9,0.09,13,13,1
0.9,0.09,13,13,1
0.9,0.09,12,12,1
0.9,0.09,12,13,1
0.9,0.09,13,13,1
0.9,0.09,11,11,1
0.9,0.1,12,12,1
0.9,0.1,11,13,1
0.9,0.1,11,11,1
0.9,0.1,13,13,1
0.9,0.1,12,13,1
0.9,0.1,12,12,1
0.9,0.1,11,12,1
0.9,0.1,11,12,1
0.9,0.1,12,12,1
0.9,0.1,14,14,1
0.9,0.11,10,12,1
0.9,0.11,11,11,1
0.9,0.11,11,11,1
0.9,0.11,12,12,1
0.9,0.11,13,13,1
0.9,0.11,12,12,1
0.9,0.11,12,12,1
0.9,0.11,11,12,1
0.9,0.11,11,12,1
0.9,0.11,12,13,1
0.9,0.12,12,12,1
0.9,0.12,11,12,1
0.9,0.12,14,14,1
0.9,0.12,10,11,1
0.9,0.12,11,12,1
0.9,0.12,11,11,1
0.9,0.12,13,13,1
0.9,0.12,12,12,1
0.9,0.12,12,12,1
0.9,0.12,11,14,1
0.9,0.13,11,11,1
0.9,0.13,11,12,1
0.9,0.13,11,12,1
0.9,0.13,11,11,1
0.9,0.13,11,12,1
0.9,0.13,11,12,1
0.9,0.13,11,12,1
0.9,0.13,10,12,1
0.9,0.13,10,11,1
0.9,0.13,17,17,1
0.9,0.14,12,12,1
0.9,0.14,11,12,1
0.9,0.14,11,11,1
0.9,0.14,10,11,1
0.9,0.14,11,11,1
0.9,0.14,11,11,1
0.9,0.14,11,11,1
0.9,0.14,11,11,1
0.9,0.14,10,12,1
0.9,0.14,10,12,1
0.9,0.15,12,12,1
0.9,0.15,12,12,1
0.9,0.15,10,11,1
0.9,0.15,10,11,1
0.9,0.15,12,12,1
0.9,0.15,11,12,1
0.9,0.15,10,11,1
0.9,0.15,11,11,1
0.9,0.15,10,11,1
0.9,0.15,11,11,1
0.9,0.16,14,14,1
0.9,0.16,12,12,1
0.9,0.16,10,11,1
0.9,0.16,12,12,1
0.9,0.16,11,12,1
0.9,0.16,11,11,1
0.9,0.16,12,12,1
0.9,0.16,10,11,1
0.9,0.16,10,11,1
0.9,0.16,11,11,1
0.9,0.17,11,11,1
0.9,0.17,10,10,1
0.9,0.17,10,10,1
0.9,0.17,11,18,1
0.9,0.17,10,11,1
0.9,0.17,10,11,1
0.9,0.17,10,11,1
0.9,0.17,11,12,1
0.9,0.17,12,12,1
0.9,0.17,10,11,1
0.9,0.18,11,11,1
0.9,0.18,10,11,1
0.9,0.18,10,11,1
0.9,0.18,10,11,1
0.9,0.18,12,12,1
0.9,0.18,10,10,1
0.9,0.18,10,11,1
0.9,0.18,10,11,1
0.9,0.18,11,11,1
0.9,0.18,11,11,1
0.9,0.19,12,12,1
0.9,0.19,13,13,1
0.9,0.19,10,12,1
0.9,0.19,10,11,1
0.9,0.19,12,12,1
0.9,0.19,11,11,1
0.9,0.19,10,10,1
0.9,0.19,12,12,1
0.9,0.19,11,11,1
0.9,0.19,17,17,1
0.9,0.2,11,11,1
0.9,0.2,14,14,1
0.9,0.2,10,10,1
0.9,0.2,10,11,1
0.9,0.2,12,12,1
0.9,0.2,10,10,1
0.9,0.2,10,10,1
0.9,0.2,10,11,1
0.9,0.2,10,10,1
0.9,0.2,10,11,1
0.9,0.21,10,10,1
0.9,0.21,10,11,1
0.9,0.21,10,11,1
0.9,0.21,10,10,1
0.9,0.21,12,12,1
0.9,0.21,10,11,1
0.9,0.21,10,10,1
0.9,0.21,12,12,1
0.9,0.21,11,11,1
0.9,0.21,11,11,1
0.9,0.22,10,10,1
0.9,0.22,11,11,1
0.9,0.22,10,11,1
0.9,0.22,12,12,1
0.9,0.22,10,11,1
0.9,0.22,11,11,1
0.9,0.22,12,12,1
0.9,0.22,12,12,1
0.9,0.22,11,11,1
0.9,0.22,9,10,1
0.9,0.23,11,11,1
0.9,0.23,10,10,1
0.9,0.23,10,11,1
0.9,0.23,10,10,1
0.9,0.23,11,11,1
0.9,0.23,10,10,1
0.9,0.23,10,10,1
0.9,0.23,10,10,1
0.9,0.23,10,10,1
0.9,0.23,13,13,1
0.9,0.24,9,10,1
0.9,0.24,10,10,1
0.9,0.24,10,10,1
0.9,0.24,11,11,1
0.9,0.24,11,11,1
0.9,0.24,10,11,1
0.9,0.24,10,10,1
0.9,0.24,10,10,1
0.9,0.24,9,11,1
0.9,0.24,10,11,1
0.9,0.25,14,14,1
0.9,0.25,9,10,1
0.9,0.25,10,10,1
0.9,0.25,10,10,1
0.9,0.25,11,11,1
0.9,0.25,10,21,1
0.9,0.25,11,11,1
0.9,0.25,9,10,1
0.9,0.25,11,11,1
0.9,0.25,10,10,1
0.9,0.26,10,12,1
0.9,0.26,9,10,1
0.9,0.26,10,11,1
0.9,0.26,9,10,1
0.9,0.26,9,10,1
0.9,0.26,9,9,1
0.9,0.26,13,13,1
0.9,0.26,12,12,1
0.9,0.26,10,10,1
0.9,0.26,13,13,1
0.9,0.27,9,10,1
0.9,0.27,12,12,1
0.9,0.27,9,10,1
0.9,0.27,10,10,1
0.9,0.27,9,9,1
0.9,0.27,9,10,1
0.9,0.27,10,10,1
0.9,0.27,9,11,1
0.9,0.27,11,11,1
0.9,0.27,10,10,1
0.9,0.28,9,9,1
0.9,0.28,11,11,1
0.9,0.28,9,9,1
0.9,0.28,10,10,1
0.9,0.28,11,11,1
0.9,0.28,11,11,1
0.9,0.28,11,11,1
0.9,0.28,11,11,1
0.9,0.28,10,10,1
0.9,0.28,10,10,1
0.9,0.29,11,11,1
0.9,0.29,9,10,1
0.9,0.29,9,10,1
0.9,0.29,10,10,1
0.9,0.29,9,10,1
0.9,0.29,9,9,1
0.9,0.29,10,11,1
0.9,0.29,9,11,1
0.9,0.29,9,12,1
0.9,0.29,9,10,1
0.9,0.3,10,10,1
0.9,0.3,11,11,1
0.9,0.3,8,9,1
0.9,0.3,9,9,1
0.9,0.3,9,9,1
0.9,0.3,14,14,1
0.9,0.3,10,10,1
0.9,0.3,9,10,1
0.9,0.3,15,15,1
0.9,0.3,9,10,1
0.9,0.31,9,9,1
0.9,0.31,10,10,1
0.9,0.31,10,10,1
0.9,0.31,11,11,1
0.9,0.31,10,10,1
0.9,0.31,11,11,1
0.9,0.31,9,10,1
0.9,0.31,13,13,1
0.9,0.31,10,10,1
0.9,0.31,8,9,1
0.9,0.32,9,10,1
0.9,0.32,9,10,1
0.9,0.32,10,10,1
0.9,0.32,9,10,1
0.9,0.32,9,10,1
0.9,0.32,10,10,1
0.9,0.32,10,10,1
0.9,0.32,9,9,1
0.9,0.32,10,10,1
0.9,0.32,10,10,1
0.9,0.33,9,9,1
0.9,0.33,9,9,1
0.9,0.33,8,9,1
0.9,0.33,9,10,1
0.9,0.33,11,11,1
0.9,0.33,9,9,1
0.9,0.33,9,10,1
0.9,0.33,10,10,1
0.9,0.33,9,9,1
0.9,0.33,10,11,1
0.9,0.34,10,10,1
0.9,0.34,8,9,1
0.9,0.34,10,10,1
0.9,0.34,9,9,1
0.9,0.34,10,10,1
0.9,0.34,10,10,1
0.9,0.34,8,9,1
0.9,0.34,10,10,1
0.9,0.34,9,9,1
0.9,0.34,10,10,1
0.9,0.35,8,9,1
0.9,0.35,9,10,1
0.9,0.35,10,10,1
0.9,0.35,9,9,1
0.9,0.35,9,9,1
0.9,0.35,11,11,1
0.9,0.35,10,10,1
0.9,0.35,11,11,1
0.9,0.35,11,11,1
0.9,0.35,10,10,1
0.9,0.36,10,10,1
0.9,0.36,9,9,1
0.9,0.36,9,9,1
0.9,0.36,8,9,1
0.9,0.36,9,10,1
0.9,0.36,9,9,1
0.9,0.36,11,11,1
0.9,0.36,9,10,1
0.9,0.36,9,9,1
0.9,0.36,8,10,1
0.9,0.37,10,10,1
0.9,0.37,10,10,1
0.9,0.37,8,8,1
0.9,0.37,8,9,1
0.9,0.37,10,10,1
0.9,0.37,9,9,1
0.9,0.37,12,12,1
0.9,0.37,8,9,1
0.9,0.37,9,10,1
0.9,0.37,9,9,1
0.9,0.38,9,9,1
0.9,0.38,10,10,1
0.9,0.38,9,9,1
0.9,0.38,9,9,1
0.9,0.38,9,9,1
0.9,0.38,9,9,1
0.9,0.38,8,8,1
0.9,0.38,8,9,1
0.9,0.38,8,9,1
0.9,0.38,10,10,1
0.9,0.39,8,10,1
0.9,0.39,9,9,1
0.9,0.39,10,10,1
0.9,0.39,15,15,1
0.9,0.39,8,10,1
0.9,0.39,8,10,1
0.9,0.39,10,10,1
0.9,0.39,9,9,1
0.9,0.39,9,9,1
0.9,0.39,8,10,1
0.9,0.4,9,9,1
0.9,0.4,11,11,1
0.9,0.4,9,9,1
0.9,0.4,10,10,1
0.9,0.4,9,9,1
0.9,0.4,9,9,1
0.9,0.4,10,10,1
0.9,0.4,9,9,1
0.9,0.4,11,11,1
0.9,0.4,8,9,1
0.9,0.41,8,9,1
0.9,0.41,8,8,1
0.9,0.41,11,11,1
0.9,0.41,9,9,1
0.9,0.41,8,8,1
0.9,0.41,9,10,1
0.9,0.41,9,9,1
0.9,0.41,10,10,1
0.9,0.41,9,9,1
0.9,0.41,8,9,1
0.9,0.42,9,10,1
0.9,0.42,9,9,1
0.9,0.42,10,10,1
0.9,0.42,10,10,1
0.9,0.42,8,8,1
0.9,0.42,10,10,1
0.9,0.42,9,9,1
0.9,0.42,9,9,1
0.9,0.42,8,9,1
0.9,0.42,8,9,1
0.9,0.43,7,8,1
0.9,0.43,8,8,1
0.9,0.43,7,8,1
0.9,0.43,9,9,1
0.9,0.43,10,10,1
0.9,0.43,9,9,1
0.9,0.43,9,10,1
0.9,0.43,8,9,1
0.9,0.43,8,8,1
0.9,0.43,11,11,1
0.9,0.44,10,10,1
